Longitude,Latitude,building_count_50,building_count_100,building_count_150,building_count_200,building_count_250,building_count_300,building_count_350,building_count_400,building_count_450,building_count_500,building_count_550,building_count_600,building_count_650,building_count_700,building_count_750,building_count_800,building_count_850,building_count_900,building_count_950,building_count_1000
-73.91444333,40.84447,1,4,9,12,14,22,29,43,61,84,99,126,150,174,193,219,264,304,338,370
-73.914395,40.84452833,1,4,9,11,14,23,32,44,60,83,106,128,150,174,194,224,267,308,340,371
-73.91435,40.84459167,2,5,9,11,15,22,34,45,65,87,108,126,154,174,193,228,270,312,336,373
-73.91430833,40.84464667,2,5,9,12,16,21,37,48,66,88,109,128,155,173,196,228,265,310,340,374
-73.914255,40.844705,2,4,8,12,16,23,38,48,72,88,112,133,155,174,201,233,270,308,340,374
-73.91422167,40.84474667,2,4,8,12,18,25,37,51,72,88,113,136,156,175,202,236,271,312,341,375
-73.914185,40.84478667,2,4,6,11,18,27,38,54,75,91,113,141,156,176,208,240,274,311,344,379
-73.91406333,40.844905,2,4,6,11,18,33,42,64,76,97,120,144,157,176,211,242,282,304,346,389
-73.91398167,40.84504333,0,2,6,12,21,32,48,69,80,99,127,144,160,185,223,255,277,304,347,389
-73.913945,40.84508167,0,2,7,12,23,33,50,68,84,102,124,145,163,185,223,256,277,308,347,388
-73.913915,40.84509667,0,2,7,12,23,37,51,68,85,102,124,145,164,186,222,256,277,310,350,388
-73.91383,40.84509167,0,2,7,13,22,36,54,68,90,105,125,146,164,190,225,261,281,312,346,385
-73.913775,40.84507667,1,2,7,12,23,37,55,69,93,106,126,144,165,192,232,263,283,313,342,390
-73.91371333,40.84505333,1,3,6,13,21,36,55,74,97,108,127,139,165,199,234,260,288,315,345,390
-73.91364833,40.84504333,1,3,7,13,23,38,56,77,95,109,126,138,165,201,237,261,289,320,345,385
-73.91358333,40.845035,1,3,7,13,23,38,55,81,99,110,127,141,168,205,241,263,291,320,347,378
-73.91333667,40.84496,1,3,6,13,29,40,61,88,103,113,127,147,176,214,239,275,303,328,347,384
-73.91327333,40.84493833,1,3,5,14,30,45,63,85,103,112,129,149,177,210,240,276,304,329,354,384
-73.91320833,40.84491333,0,3,4,14,31,44,61,84,102,112,128,149,179,209,243,277,307,330,355,384
-73.91313833,40.84489,2,3,5,15,30,46,63,82,100,115,130,153,181,213,242,275,310,332,357,388
-73.91306333,40.84487333,2,3,5,13,29,50,65,81,98,115,130,158,180,218,244,277,313,336,358,386
-73.91299667,40.844855,2,3,5,12,28,50,64,79,95,115,130,158,180,219,245,275,314,339,357,384
-73.91293833,40.84483667,2,2,5,12,31,51,62,79,92,116,132,160,184,218,249,278,314,342,362,389
-73.91288167,40.84481833,2,2,6,11,31,51,64,76,93,116,138,162,186,217,250,282,313,341,362,391
-73.91282833,40.84479,2,3,6,11,29,52,65,75,93,114,141,162,190,218,249,277,313,343,363,391
-73.912765,40.844765,1,4,5,11,27,48,64,75,91,116,144,160,190,219,250,275,315,345,367,397
-73.91269667,40.84474,1,4,5,11,25,47,63,72,93,113,149,161,193,220,248,276,317,346,371,400
-73.91262667,40.84471667,1,5,6,12,25,45,62,72,93,117,146,165,194,224,254,280,314,345,372,403
-73.91255667,40.84470167,1,4,6,10,24,43,62,73,92,119,142,166,194,222,253,285,313,344,375,405
-73.91248833,40.8447,2,4,6,9,24,42,60,75,90,125,140,166,195,224,255,285,315,348,378,412
-73.91243,40.844685,2,4,6,10,24,40,58,75,94,124,140,167,197,227,255,283,315,347,379,412
-73.912375,40.84467167,2,4,6,11,24,40,54,73,95,123,143,162,198,228,260,282,317,346,381,415
-73.91233167,40.84466667,2,4,6,11,23,38,54,71,97,122,144,162,199,227,261,282,317,349,382,417
-73.91223333,40.84472333,2,4,6,12,25,41,56,77,102,121,143,157,195,229,262,286,318,352,385,421
-73.91215167,40.84477167,1,4,5,14,27,43,58,72,99,122,139,157,191,232,264,289,318,354,387,421
-73.912105,40.84478667,1,3,6,16,29,45,57,74,96,121,138,159,190,234,261,288,324,353,385,421
-73.91202,40.84485167,0,2,6,19,31,46,60,80,96,120,135,160,187,235,264,293,326,356,392,424
-73.91198167,40.84487833,0,1,7,17,32,47,63,81,96,121,135,163,189,232,261,295,329,357,392,431
-73.91191,40.84490167,0,1,7,20,34,48,63,78,94,117,133,163,191,225,262,297,331,359,393,431
-73.91184333,40.84491333,0,1,8,20,36,47,65,78,93,115,135,161,195,223,263,300,336,365,391,436
-73.91178833,40.844915,0,1,8,20,36,51,68,78,94,116,137,159,195,222,263,301,337,368,396,435
-73.91174,40.84490833,0,1,7,20,34,51,69,78,92,112,141,162,193,224,262,304,340,369,401,439
-73.91168833,40.84490333,0,1,7,20,34,51,67,81,90,109,139,164,191,225,257,305,343,369,402,446
-73.91163,40.84489333,0,2,5,20,34,51,66,81,91,108,138,165,192,226,259,308,345,367,409,449
-73.91157167,40.844875,0,2,5,21,35,54,66,81,91,109,137,167,189,228,260,308,348,374,410,450
-73.91147833,40.84487167,0,2,4,20,36,51,67,79,91,111,136,165,188,227,262,307,349,381,419,451
-73.91136167,40.84488167,0,2,6,18,35,50,69,81,94,111,135,165,191,228,265,306,351,389,425,457
-73.91123667,40.84486333,1,1,5,17,33,52,65,81,96,116,132,160,189,228,269,308,352,396,429,461
-73.91110167,40.84484833,1,1,5,19,29,50,66,84,94,116,136,161,194,234,273,313,355,401,435,466
-73.91097667,40.84484167,1,1,6,16,32,42,63,84,100,114,139,163,190,233,271,319,363,395,441,469
-73.91079667,40.84481333,1,1,7,15,27,40,64,88,98,118,140,168,195,233,278,326,363,400,436,478
-73.91075667,40.84480833,1,1,7,15,27,41,62,86,98,118,144,169,196,233,280,327,363,402,435,480
-73.910715,40.84484667,1,1,7,15,26,42,63,87,99,120,146,173,197,232,282,328,361,401,437,481
-73.91067,40.84486833,1,1,7,14,25,42,61,88,102,121,145,172,200,236,278,331,362,401,436,485
-73.91060667,40.84487667,1,3,7,14,23,44,63,86,105,123,148,175,202,240,278,328,364,399,438,482
-73.910545,40.844885,1,3,8,14,23,42,64,85,101,120,147,175,202,242,277,326,366,401,438,480
-73.91047333,40.8449,1,3,8,14,22,40,65,83,103,126,153,179,204,247,280,328,369,399,443,480
-73.91040333,40.84490333,2,3,8,15,25,39,63,84,103,129,152,183,212,248,280,328,371,399,441,484
-73.91034167,40.84489667,2,3,7,15,25,41,60,83,103,129,154,184,212,254,280,327,368,402,440,482
-73.910275,40.84489333,2,4,7,15,26,42,59,84,107,130,157,184,219,260,278,324,367,405,443,486
-73.91021,40.84489333,1,4,7,15,26,41,57,82,105,131,162,190,221,262,285,323,370,407,442,486
-73.91014667,40.84489667,1,4,7,18,29,41,56,81,106,131,162,192,228,258,288,325,367,408,443,484
-73.91007833,40.84489667,2,4,7,19,30,41,55,83,107,130,160,197,232,258,291,325,369,405,444,487
-73.91001167,40.84488167,2,4,6,19,32,40,55,81,109,134,162,202,234,262,289,328,368,407,449,483
-73.90993167,40.844875,2,3,10,22,33,41,55,80,107,135,168,207,233,265,292,331,366,405,450,483
-73.90984167,40.84486833,2,3,11,22,32,42,60,82,105,133,172,209,233,269,292,335,368,406,446,486
-73.90966167,40.84485667,1,4,10,23,33,44,59,82,102,140,177,211,240,270,303,336,369,403,446,481
-73.90956167,40.84484333,1,4,13,23,32,50,63,84,103,143,183,211,240,274,313,342,376,406,443,478
-73.90935333,40.84482167,2,3,14,22,37,49,70,90,115,146,180,215,246,280,315,354,379,408,435,474
-73.90925333,40.84482333,1,3,15,23,33,51,73,97,118,144,182,216,248,281,319,354,382,409,440,470
-73.90915833,40.84483167,1,3,13,27,36,51,73,104,126,145,182,217,254,284,321,355,387,407,441,469
-73.909065,40.84483833,2,2,13,27,34,50,81,106,130,151,178,214,255,284,322,355,386,411,441,469
-73.90897167,40.844845,2,2,14,24,35,50,83,112,131,153,183,215,252,284,325,355,382,413,445,468
-73.90879333,40.84485,2,3,15,28,34,54,89,121,138,159,187,216,253,292,322,355,387,411,443,467
-73.90870333,40.844845,1,4,16,28,32,62,94,120,142,162,194,221,255,292,325,354,384,411,446,468
-73.90862667,40.84481167,1,3,14,26,40,62,96,122,142,163,194,221,253,287,327,358,385,410,444,466
-73.90846333,40.84479833,2,2,13,26,50,72,98,122,146,171,198,229,258,287,321,356,385,408,439,472
-73.90839833,40.84479833,2,2,13,29,48,75,102,120,146,170,197,230,258,285,321,355,383,411,438,471
-73.90834833,40.84479667,1,2,12,29,54,75,103,123,148,173,197,231,258,283,322,353,382,409,438,470
-73.90831333,40.8448,1,2,11,30,53,77,100,124,148,172,196,233,260,285,319,355,381,410,439,469
-73.90829333,40.8448,1,2,11,33,53,77,101,125,149,173,196,236,261,285,319,354,381,408,436,471
-73.90815167,40.84478167,1,2,14,34,58,80,106,130,148,174,203,233,264,286,314,348,383,403,435,476
-73.90805167,40.844765,1,1,17,41,61,83,109,131,151,177,203,233,266,287,318,345,378,403,438,473
-73.90801167,40.84476333,1,1,17,40,61,84,109,133,152,175,202,233,265,289,318,345,376,404,438,471
-73.907975,40.84476333,1,1,17,43,64,84,111,134,153,174,201,231,266,289,317,344,374,403,441,472
-73.90792833,40.84477,1,4,17,44,65,81,111,135,154,177,201,231,264,289,317,342,373,404,439,471
-73.90789167,40.84473167,1,4,19,40,62,84,111,137,153,178,202,227,261,289,315,342,373,406,437,470
-73.90784833,40.84471333,1,4,19,41,62,86,112,138,151,179,203,230,259,294,316,346,374,405,435,472
-73.90778667,40.844715,1,4,19,41,62,87,117,139,158,179,201,229,260,293,316,345,373,402,434,471
-73.90770833,40.84471667,2,4,22,44,64,87,115,139,160,181,201,229,254,288,318,343,369,403,434,469
-73.90762,40.84471833,2,6,23,44,67,86,116,140,164,180,202,228,255,284,318,345,374,400,434,471
-73.90751167,40.84471833,2,7,23,47,67,88,118,145,162,181,204,224,249,282,312,347,378,396,428,473
-73.90740333,40.84472167,1,7,26,49,67,89,114,143,164,186,202,228,247,276,311,348,377,399,428,469
-73.90730667,40.844725,1,7,24,48,71,87,117,144,163,186,203,225,244,272,308,350,379,400,421,467
-73.90722833,40.84472333,1,8,27,49,71,89,119,140,161,189,204,226,244,269,306,344,379,401,424,463
-73.90717,40.844715,1,8,29,49,70,88,121,141,163,187,208,224,244,269,307,342,382,401,425,461
-73.90707167,40.84471167,1,9,29,52,70,90,117,142,165,187,207,225,241,265,302,341,379,403,427,459
-73.90702667,40.84471167,1,6,28,53,70,90,118,143,163,183,207,225,242,266,302,336,374,403,424,458
-73.90699,40.84471333,1,7,29,54,70,90,119,144,163,184,207,225,241,268,303,334,375,403,425,457
-73.90684333,40.844695,1,9,32,54,70,85,118,144,160,185,207,223,240,271,297,331,370,403,429,457
-73.90679667,40.844695,2,9,29,53,72,85,118,145,160,183,203,224,241,268,297,334,365,396,427,456
-73.90673167,40.84469167,2,6,28,55,73,88,119,146,163,180,204,226,244,264,301,330,365,394,428,459
-73.90666333,40.84468833,2,7,30,54,74,87,114,144,162,178,200,223,243,266,298,327,365,395,428,461
-73.90659833,40.84468833,2,7,30,50,73,89,116,142,162,181,201,220,246,265,295,326,356,390,422,464
-73.90644,40.84469333,1,7,24,48,75,87,113,137,158,180,196,222,246,264,293,328,354,383,420,465
-73.90635167,40.84469167,2,5,25,46,70,89,109,136,159,180,197,223,242,266,291,322,352,377,416,461
-73.90628667,40.84466833,2,4,24,44,69,92,108,136,160,180,196,220,244,268,290,314,351,377,414,458
-73.90619167,40.84465667,2,4,24,38,66,91,105,132,153,176,198,217,244,264,288,315,348,373,415,455
-73.90599333,40.844645,1,5,19,37,57,77,103,125,147,168,193,221,237,262,288,306,339,373,404,452
-73.90589167,40.84463667,2,4,19,35,56,75,96,124,146,170,191,221,235,259,283,306,338,371,405,448
-73.90578167,40.844635,2,3,19,32,56,67,90,123,141,165,187,218,238,257,283,310,333,365,408,446
-73.90567,40.84463833,2,4,19,31,49,66,86,113,140,165,190,214,234,256,282,308,335,361,402,440
-73.90556833,40.84463667,1,4,17,31,46,65,80,107,141,162,185,212,236,256,284,308,335,359,397,441
-73.90547833,40.84463667,2,4,16,30,46,60,76,108,132,159,183,209,232,256,285,313,331,358,394,437
-73.90541,40.84463333,2,4,16,29,42,59,75,102,133,161,180,209,229,256,285,310,334,359,389,430
-73.90535333,40.84463333,2,4,18,25,41,57,76,98,128,160,179,206,225,259,285,309,335,360,384,427
-73.90531,40.84463167,2,4,18,24,40,56,76,97,127,157,177,205,224,260,283,307,334,356,382,425
-73.90527,40.84463167,2,4,18,24,40,55,75,95,127,152,174,204,225,259,286,307,335,356,381,423
-73.90523,40.84462833,2,3,17,24,41,54,73,96,125,147,172,202,224,259,287,308,335,351,378,423
-73.905105,40.84457167,2,6,14,25,35,51,69,99,115,140,171,190,222,253,281,310,332,353,379,416
-73.90507167,40.84453833,2,6,14,26,34,52,72,98,112,137,167,189,223,254,280,308,331,355,378,411
-73.90502333,40.84443667,2,8,13,25,35,51,72,94,108,134,158,186,222,249,279,305,326,353,373,404
-73.90501833,40.84437167,2,10,14,23,34,51,72,94,108,133,156,179,220,250,276,302,327,352,370,405
-73.90502,40.844305,2,10,14,23,33,55,73,91,108,131,153,176,216,248,275,301,328,350,372,405
-73.90502167,40.84417667,3,12,15,23,33,54,72,88,104,131,148,177,214,244,269,296,322,346,369,404
-73.905025,40.844115,3,12,16,22,32,56,71,87,104,131,148,175,208,238,264,294,318,346,368,404
-73.90502167,40.84404667,3,12,18,22,34,55,70,86,103,131,146,175,205,236,264,293,314,344,370,404
-73.90502667,40.84398,3,11,19,24,35,57,69,84,101,128,147,171,206,235,259,289,314,342,366,403
-73.905035,40.843915,4,13,19,25,35,53,67,84,102,127,150,171,203,226,253,287,311,339,368,402
-73.90504167,40.84385333,5,12,18,27,36,51,67,84,101,125,151,168,200,223,252,284,311,339,369,405
-73.905055,40.8438,4,12,18,29,37,49,66,85,98,124,152,167,198,223,252,281,307,337,369,407
-73.90506,40.84374,3,12,19,29,38,50,62,83,98,125,151,168,195,222,248,280,304,337,366,404
-73.90506167,40.843715,3,12,19,29,38,50,63,84,97,125,151,167,193,221,245,279,305,333,365,404
-73.905065,40.84369167,3,12,20,30,38,49,62,84,97,126,152,168,193,220,241,275,303,334,362,405
-73.90507167,40.84366833,3,11,19,30,38,49,62,85,98,125,152,169,191,217,241,274,301,333,365,406
-73.90507833,40.84364333,3,11,18,30,38,48,60,84,98,125,151,168,190,214,240,274,301,331,366,405
-73.90519333,40.84355333,4,9,17,33,43,47,58,80,103,128,151,168,190,216,241,267,302,326,368,412
-73.90524667,40.84356,5,9,17,32,42,49,59,81,107,128,150,173,190,219,242,266,304,330,367,413
-73.90529167,40.843565,5,9,19,30,42,50,62,83,107,135,150,175,190,218,243,263,302,335,371,416
-73.90533167,40.84356667,5,9,20,29,43,50,62,83,108,136,151,175,190,218,240,264,303,340,373,416
-73.90536333,40.84357167,5,8,19,28,43,50,62,83,109,136,151,178,190,218,240,267,302,342,375,417
-73.90538833,40.84357333,5,8,19,31,43,52,61,84,111,137,150,180,195,219,239,267,303,343,376,418
-73.90542167,40.84356833,5,8,19,31,42,51,61,84,111,137,150,180,194,217,238,268,299,341,378,421
-73.90546667,40.84357167,5,8,19,32,43,52,60,90,110,136,151,178,196,216,239,273,300,340,380,424
-73.90552,40.84358167,4,7,19,33,44,54,61,90,116,137,151,180,197,216,236,269,304,340,382,427
-73.90557833,40.84360667,3,8,18,34,43,55,62,90,116,139,155,180,201,217,237,267,312,345,384,430
-73.905725,40.84361333,2,7,21,34,46,53,66,92,117,137,158,185,200,220,238,272,314,347,393,428
-73.90578667,40.84361333,4,6,20,35,49,54,68,95,116,138,159,187,201,221,239,276,316,350,396,431
-73.90583833,40.84362667,4,5,19,35,49,54,69,98,118,143,164,188,200,222,240,279,317,352,394,435
-73.90590167,40.84363667,4,4,20,35,47,56,68,98,119,144,163,188,198,222,240,274,320,361,391,432
-73.905975,40.84364833,3,7,18,35,49,59,73,98,119,145,164,188,200,225,251,278,322,363,390,436
-73.90605333,40.84365667,2,8,19,36,49,61,75,102,125,149,167,189,201,224,256,285,322,363,396,438
-73.90613333,40.84366167,2,8,18,36,52,59,75,102,126,147,168,187,205,222,254,288,327,362,397,436
-73.90620333,40.84366333,2,8,20,36,49,66,76,100,126,147,168,185,205,230,258,293,329,362,398,441
-73.90634,40.84367,3,7,21,34,51,65,77,104,130,149,166,188,203,234,266,301,330,362,399,447
-73.90637833,40.84368833,4,7,19,37,53,65,79,106,131,148,166,192,207,234,266,308,332,360,403,450
-73.906415,40.84369333,4,8,19,36,55,63,80,107,130,148,166,192,208,235,268,311,333,364,405,455
-73.90647667,40.84370167,4,10,20,39,55,64,80,108,131,150,167,189,211,238,271,311,339,367,408,452
-73.90649833,40.84371,3,10,19,39,55,64,83,111,133,150,167,189,210,242,271,313,340,368,408,451
-73.90669,40.84371333,4,11,26,42,53,64,81,110,136,148,172,192,209,246,282,319,346,380,414,449
-73.90674833,40.84371,4,10,26,41,54,64,81,111,136,147,171,193,211,250,282,319,347,380,413,444
-73.9068,40.84370333,4,9,26,40,55,63,80,110,133,150,170,192,213,254,280,319,349,380,413,442
-73.906855,40.843705,4,11,30,40,53,64,80,108,134,152,174,191,215,258,280,320,355,389,414,444
-73.90697,40.84371333,2,12,30,42,53,64,80,109,135,152,175,197,221,256,286,324,360,388,414,443
-73.90702667,40.843715,2,11,28,43,53,64,79,108,136,150,175,198,227,255,288,324,361,388,413,442
-73.90708167,40.843715,2,12,29,44,54,63,78,106,137,155,174,201,228,254,292,329,368,389,415,443
-73.90714,40.84371,3,13,29,44,54,65,79,108,135,155,176,198,231,258,288,332,370,390,414,446
-73.907235,40.84371167,3,12,29,43,54,62,78,106,135,155,178,207,230,262,289,334,367,388,412,448
-73.907275,40.84371333,3,12,30,44,56,62,76,109,138,154,180,210,228,261,293,338,366,388,414,449
-73.90730833,40.84371,3,12,29,44,56,61,75,109,137,153,181,211,229,265,294,340,367,388,413,451
-73.90733333,40.843705,3,11,29,44,56,61,74,108,136,151,181,212,227,265,298,337,365,388,416,452
-73.907415,40.84372333,3,13,31,45,54,62,75,108,138,155,181,213,232,268,299,337,365,389,420,453
-73.90746,40.84372667,2,13,31,44,53,62,78,108,137,156,185,209,236,267,301,338,366,387,422,453
-73.90751667,40.84373167,2,14,30,43,53,62,81,111,137,156,188,210,239,274,305,336,367,387,421,455
-73.90758,40.84373667,3,12,30,42,53,62,80,111,137,156,188,213,242,277,310,335,363,391,424,457
-73.90764667,40.84374167,3,13,32,42,54,61,80,109,135,154,189,216,243,276,310,335,361,393,426,458
-73.90778333,40.84374667,2,12,30,39,50,64,83,108,136,157,189,218,253,284,308,335,363,395,429,457
-73.90785667,40.84375167,1,11,30,41,52,64,84,108,132,158,192,220,251,285,309,337,366,397,431,459
-73.907935,40.84374833,1,12,27,41,55,63,81,108,134,156,192,223,254,282,310,335,368,399,432,457
-73.90801167,40.84374667,2,9,28,38,51,66,81,108,135,157,195,229,257,283,309,338,371,399,427,458
-73.908075,40.84374167,2,10,29,39,51,66,82,104,135,156,195,228,257,281,309,342,375,400,426,459
-73.90813667,40.843735,2,10,29,40,51,64,80,106,135,157,193,226,257,282,306,344,379,399,427,463
-73.90819167,40.843735,2,10,26,40,56,63,79,107,135,156,198,231,257,282,307,345,380,398,427,463
-73.90823667,40.843735,2,11,22,40,54,61,79,106,136,158,201,233,256,280,310,347,378,401,426,456
-73.90836333,40.84376167,2,10,23,38,53,62,81,106,135,159,199,233,251,280,314,353,380,403,430,457
-73.90840667,40.84376167,2,10,27,37,49,62,81,106,135,163,202,233,252,280,316,351,379,405,429,457
-73.90847833,40.84376833,4,10,26,35,49,60,80,109,137,168,206,232,253,282,317,353,381,403,428,457
-73.90856333,40.84377333,4,12,24,35,50,62,80,106,135,164,202,225,250,280,320,353,382,408,432,454
-73.90865167,40.84377333,3,15,27,36,44,58,80,106,140,170,202,225,249,283,321,351,381,406,436,452
-73.90873833,40.84377,2,12,27,35,42,58,82,106,143,170,198,222,247,288,321,352,380,407,433,452
-73.90891333,40.84376333,5,13,26,33,45,53,81,112,145,166,193,221,249,290,323,354,379,408,431,453
-73.90906167,40.843775,5,13,23,31,40,57,83,109,142,160,188,217,254,288,322,352,381,403,431,456
-73.90912,40.84377667,6,12,23,30,42,60,77,112,141,157,189,218,254,288,321,351,380,399,431,454
-73.90917667,40.84378167,6,13,21,29,45,58,80,110,138,154,190,220,254,288,319,351,379,399,429,456
-73.90922667,40.84378167,5,14,21,28,43,58,80,106,134,155,185,218,250,287,318,350,379,399,433,455
-73.90926333,40.84379,4,14,23,28,43,59,81,106,130,154,183,221,251,287,317,352,378,399,431,458
-73.90937167,40.84380167,3,14,22,30,45,61,84,100,126,154,183,221,250,287,314,351,376,400,427,460
-73.90940167,40.84378167,5,13,21,29,45,61,81,100,126,150,183,221,250,287,314,348,375,399,428,457
-73.909445,40.84367333,4,11,21,29,44,61,79,99,123,147,182,216,245,282,314,340,371,400,421,461
-73.90945667,40.84363667,3,8,19,30,44,62,79,101,123,149,183,213,246,281,313,341,368,400,419,462
-73.90947,40.84360333,3,8,19,30,44,64,81,102,123,149,181,214,247,279,315,342,368,397,417,464
-73.909525,40.843445,3,5,13,32,45,69,85,101,121,145,181,207,246,279,312,337,362,390,421,463
-73.90954167,40.84337667,3,3,12,32,47,69,88,102,120,144,181,206,244,279,310,335,364,386,421,459
-73.90955333,40.84334333,3,3,13,33,48,71,88,102,118,144,180,202,242,279,309,336,362,385,421,462
-73.90956667,40.84331833,3,3,13,31,49,72,91,102,117,143,178,201,244,278,309,335,361,385,421,460
-73.90961833,40.843215,1,3,14,25,52,73,92,101,115,141,173,200,244,273,302,326,357,383,423,463
-73.90962167,40.84312167,1,4,13,26,51,76,91,103,118,142,167,199,236,269,300,322,354,387,424,466
-73.90963333,40.84307167,1,5,13,25,46,79,89,106,118,138,166,201,234,267,299,319,350,386,422,466
-73.90964333,40.843015,1,5,11,23,45,82,91,108,119,136,163,197,231,263,293,316,347,384,423,466
-73.90965333,40.842955,1,4,12,20,42,78,93,107,120,135,164,197,231,257,289,314,345,383,422,467
-73.90966833,40.84289333,0,6,13,22,43,77,93,107,123,137,164,191,230,252,287,313,345,386,426,467
-73.90968,40.84282,1,6,12,21,44,73,96,108,124,140,162,192,226,250,280,312,342,384,425,469
-73.90969333,40.84266167,1,5,13,22,44,70,95,113,120,144,164,184,209,245,266,309,348,383,425,466
-73.90971,40.84257833,1,6,14,23,46,69,93,114,123,149,164,178,203,236,265,303,344,380,424,464
-73.909745,40.84241167,2,8,13,31,51,69,87,106,129,146,162,178,194,222,261,294,344,381,420,465
-73.90975667,40.84233,2,8,16,33,54,70,85,104,132,145,162,178,189,219,258,294,339,381,417,458
-73.90976333,40.842245,2,9,18,32,55,72,82,101,132,147,158,179,186,218,250,295,333,379,415,453
-73.90977333,40.84216,3,10,19,33,56,72,83,104,125,146,158,180,187,214,247,297,326,373,413,454
-73.90975833,40.84208333,2,11,21,35,56,70,81,104,120,147,158,178,190,211,248,291,325,368,413,451
-73.90973833,40.84200167,2,13,20,35,53,66,83,102,121,144,158,173,195,213,246,281,323,358,409,451
-73.90972167,40.841925,3,15,21,34,51,68,85,102,119,137,159,172,196,215,241,277,324,355,406,448
-73.90970667,40.84185333,4,16,23,34,50,66,87,101,115,128,158,174,197,220,238,273,317,354,399,448
-73.90969333,40.84179167,4,15,24,34,51,66,85,103,112,127,154,178,196,223,238,270,310,352,393,445
